,bitcoinClose,ethereumClose,xrpClose,litecoinClose,tetherClose,date
427,8838.38,269.02,0.410419,138.13,1.01,2019-06-15
428,8693.83,264.09,0.405921,133.05,1.01,2019-06-14
429,8230.92,256.17,0.400887,131.35,1.0,2019-06-13
430,8145.86,260.9,0.40176,135.65,1.0,2019-06-12
431,7927.71,245.78,0.39426100000000003,136.03,1.01,2019-06-11
432,8000.33,247.52,0.400427,129.07,1.01,2019-06-10
433,7688.08,233.09,0.388266,115.13,1.0,2019-06-09
434,7954.13,245.74,0.41241099999999997,118.55,1.0,2019-06-08
435,8043.95,250.93,0.42313,117.37,1.01,2019-06-07
436,7822.02,249.47,0.41953999999999997,111.11,1.0,2019-06-06
437,7824.23,247.05,0.40273200000000003,103.85,1.01,2019-06-05
438,7707.77,241.34,0.400667,102.09,0.9950629999999999,2019-06-04
439,8208.99,252.61,0.42576400000000003,107.47,0.9995620000000001,2019-06-03
440,8742.96,270.23,0.44478500000000004,114.7,1.0,2019-06-02
441,8564.02,265.39,0.430583,112.62,1.0,2019-06-01
442,8574.5,268.11,0.43857399999999996,114.54,1.0,2019-05-31
443,8319.47,255.86,0.42239499999999996,108.8,1.0,2019-05-30
444,8659.49,269.46,0.443713,115.08,1.0,2019-05-29
445,8719.96,271.77,0.446549,114.93,1.0,2019-05-28
446,8805.78,272.86,0.43416800000000005,118.03,1.0,2019-05-27
447,8673.22,267.07,0.408413,111.42,1.01,2019-05-26
448,8052.54,251.76,0.38704,102.67,1.0,2019-05-25
449,7987.37,249.48,0.38454099999999997,99.9,1.0,2019-05-24
450,7881.85,245.97,0.381204,89.18,1.0,2019-05-23
451,7680.07,244.7,0.376637,88.21,1.0,2019-05-22
452,7963.33,255.22,0.39760300000000004,91.51,1.01,2019-05-21
453,7978.31,251.86,0.398003,91.49,1.0,2019-05-20
454,8197.69,261.29,0.4177,95.32,1.01,2019-05-19
455,7271.21,234.6,0.372736,86.7,0.99664,2019-05-18
456,7343.9,243.76,0.386193,89.0,0.9967729999999999,2019-05-17
457,7884.91,264.01,0.419707,95.59,0.9990399999999999,2019-05-16
458,8205.17,247.15,0.456005,101.74,1.0,2019-05-15
459,7994.42,217.15,0.409062,91.62,1.0,2019-05-14
460,7814.92,196.85,0.325475,88.06,1.01,2019-05-13
461,6972.37,187.33,0.31007399999999996,84.57,0.995634,2019-05-12
462,7204.77,194.3,0.32454299999999997,89.22,1.0,2019-05-11
463,6378.85,173.14,0.300387,77.17,1.0,2019-05-10
464,6174.53,170.29,0.296509,74.18,0.999281,2019-05-09
465,5982.46,170.95,0.300721,74.62,1.0,2019-05-08
466,5829.5,169.8,0.299684,74.69,0.998015,2019-05-07
467,5746.81,172.65,0.30238899999999996,74.98,0.9995459999999999,2019-05-06
468,5795.71,163.45,0.302342,75.98,1.0,2019-05-05
469,5831.17,164.03,0.304552,78.06,1.0,2019-05-04
470,5768.29,167.95,0.308222,79.33,1.0,2019-05-03
471,5505.28,162.12,0.303239,73.78,1.0,2019-05-02
472,5402.7,160.82,0.304696,73.66,1.0,2019-05-01
473,5350.73,162.17,0.30947600000000003,74.28,1.01,2019-04-30
474,5247.35,155.2,0.29428899999999997,67.96,1.0,2019-04-29
475,5285.14,157.3,0.297426,69.73,0.993873,2019-04-28
476,5268.29,158.43,0.296741,72.12,0.994751,2019-04-27
477,5279.35,156.35,0.298502,73.12,0.9911030000000001,2019-04-26
478,5210.52,154.46,0.28938400000000003,71.25,0.992808,2019-04-25
479,5464.87,165.83,0.302318,73.31,1.01,2019-04-24
480,5572.36,171.45,0.321222,74.85,1.01,2019-04-23
481,5399.37,171.87,0.323934,76.95,1.01,2019-04-22
482,5314.53,170.05,0.322449,77.33,1.01,2019-04-21
483,5337.89,173.75,0.32847600000000005,81.51,1.01,2019-04-20
484,5303.81,173.71,0.331902,82.57,1.01,2019-04-19
485,5298.39,173.81,0.337065,82.07,1.0,2019-04-18
486,5251.94,166.95,0.335453,79.33,1.01,2019-04-17
487,5235.56,167.62,0.327218,81.35,1.01,2019-04-16
488,5067.11,161.57,0.320913,79.05,1.0,2019-04-15
489,5167.72,167.84,0.328809,82.94,1.01,2019-04-14
490,5096.59,164.51,0.326031,78.22,1.01,2019-04-13
491,5089.54,164.74,0.326346,78.96,1.01,2019-04-12
492,5064.49,165.5,0.330984,79.68,1.01,2019-04-11
493,5324.55,177.34,0.354792,88.38,1.0,2019-04-10
494,5204.96,176.11,0.349462,86.79,1.01,2019-04-09
495,5289.77,180.26,0.358234,89.49,1.01,2019-04-08
496,5198.9,174.53,0.359856,92.31,1.0,2019-04-07
497,5059.82,165.95,0.354405,92.57,1.0,2019-04-06
498,5036.68,165.51,0.36180300000000004,88.68,1.01,2019-04-05
499,4922.8,158.05,0.332513,84.98,1.01,2019-04-04
500,4973.02,161.46,0.34223400000000004,84.92,1.01,2019-04-03
501,4879.88,163.96,0.351499,76.19,1.01,2019-04-02
502,4158.18,141.83,0.312747,60.68,1.0,2019-04-01
503,4105.4,141.51,0.309229,60.76,1.0,2019-03-31
504,4106.66,142.09,0.310632,60.62,1.0,2019-03-30
505,4098.37,142.5,0.307929,61.3,0.9984959999999999,2019-03-29
506,4069.11,139.42,0.309246,61.17,1.01,2019-03-28
507,4087.07,140.99,0.312465,62.25,1.01,2019-03-27
508,3985.08,135.46,0.30506,59.34,1.01,2019-03-26
509,3963.07,135.03,0.304055,59.5,1.01,2019-03-25
510,4022.17,136.99,0.308992,60.22,1.01,2019-03-24
511,4035.83,138.24,0.312359,61.35,1.01,2019-03-23
512,4023.97,137.18,0.311541,59.82,1.01,2019-03-22
513,4029.33,136.64,0.312718,59.38,1.01,2019-03-21
514,4087.48,140.69,0.31961,60.85,1.01,2019-03-20
515,4071.19,140.52,0.319281,60.62,1.01,2019-03-19
516,4032.51,139.37,0.31744,60.26,1.01,2019-03-18
517,4025.23,140.0,0.317612,61.24,1.01,2019-03-17
518,4048.73,142.4,0.320468,61.84,1.01,2019-03-16
519,3960.91,137.69,0.315052,58.99,1.01,2019-03-15
520,3924.37,133.71,0.31295500000000004,56.58,1.01,2019-03-14
521,3906.72,133.26,0.314098,55.93,1.01,2019-03-13
522,3909.16,134.44,0.310201,57.0,1.01,2019-03-12
523,3905.23,133.83,0.31106500000000004,55.42,1.01,2019-03-11
524,3951.6,136.76,0.313107,57.18,1.01,2019-03-10
525,3963.31,137.97,0.31382600000000005,58.09,1.01,2019-03-09
526,3901.13,135.13,0.310087,56.1,1.01,2019-03-08
527,3911.48,138.03,0.314766,57.19,1.01,2019-03-07
528,3903.94,138.79,0.317031,55.78,1.01,2019-03-06
529,3896.38,137.82,0.31650700000000004,53.13,1.01,2019-03-05
530,3761.56,127.77,0.305133,46.43,1.01,2019-03-04
531,3847.18,132.25,0.312554,48.38,1.01,2019-03-03
532,3864.42,134.21,0.315126,49.02,1.01,2019-03-02
533,3859.58,136.44,0.317312,47.49,1.01,2019-03-01
534,3854.79,136.75,0.315078,46.24,1.01,2019-02-28
535,3851.05,136.13,0.313106,45.58,1.01,2019-02-27
536,3854.36,138.09,0.319477,45.49,1.01,2019-02-26
537,3882.7,139.82,0.32850999999999997,46.21,1.02,2019-02-25
538,3810.43,135.85,0.30144299999999996,44.68,1.01,2019-02-24
539,4142.53,158.8,0.33261999999999997,51.68,1.01,2019-02-23
540,4005.53,149.09,0.321904,49.81,1.01,2019-02-22
541,3954.12,146.13,0.321291,49.15,1.0,2019-02-21
542,3999.82,149.55,0.33288,51.79,1.01,2019-02-20
543,3947.09,145.35,0.323768,47.86,1.01,2019-02-19
544,3915.71,146.1,0.32156799999999996,48.04,1.01,2019-02-18
545,3673.84,133.6,0.30337,43.93,1.0,2019-02-17
546,3629.79,123.26,0.301703,43.59,1.0,2019-02-16
547,3620.81,122.1,0.301759,42.7,1.0,2019-02-15
548,3616.88,121.39,0.30190900000000004,41.64,1.01,2019-02-14
549,3632.07,122.55,0.304284,42.0,1.0,2019-02-13
550,3653.53,122.57,0.30519,43.93,1.0,2019-02-12
551,3648.43,121.3,0.302741,43.18,1.0,2019-02-11
552,3690.19,124.81,0.309909,46.83,1.0,2019-02-10
553,3671.2,119.43,0.311284,44.79,1.0,2019-02-09
554,3666.78,119.27,0.311683,43.46,1.0,2019-02-08
555,3399.47,104.54,0.291618,33.22,1.0,2019-02-07
556,3413.77,104.92,0.290727,32.93,1.0,2019-02-06
557,3466.36,107.44,0.299239,34.26,0.999532,2019-02-05
558,3459.15,107.82,0.300198,34.11,0.999826,2019-02-04
559,3464.01,107.49,0.302352,33.44,1.0,2019-02-03
560,3521.06,110.43,0.31091199999999997,34.39,1.0,2019-02-02
561,3487.95,107.61,0.308517,32.83,1.01,2019-02-01
562,3457.79,107.06,0.31003600000000003,31.65,1.01,2019-01-31
563,3486.18,108.91,0.320461,31.93,1.01,2019-01-30
564,3448.12,105.6,0.289558,31.1,1.01,2019-01-29
565,3470.45,106.59,0.294863,31.2,1.01,2019-01-28
566,3583.97,113.41,0.30943899999999996,32.59,1.01,2019-01-27
567,3602.46,116.49,0.314235,33.15,1.01,2019-01-26
568,3599.77,116.38,0.31716500000000003,32.98,1.01,2019-01-25
569,3600.87,117.36,0.317598,32.78,1.01,2019-01-24
570,3585.12,117.45,0.316492,32.0,1.01,2019-01-23
571,3604.58,118.75,0.31949099999999997,31.68,1.01,2019-01-22
572,3576.03,117.16,0.32079,31.21,1.01,2019-01-21
573,3601.01,119.47,0.321177,31.18,1.02,2019-01-20
574,3728.57,124.52,0.33100100000000005,32.55,1.02,2019-01-19
575,3657.84,121.01,0.324277,31.31,1.02,2019-01-18
576,3678.56,123.74,0.329353,31.89,1.02,2019-01-17
577,3655.01,123.55,0.329701,31.82,1.02,2019-01-16
578,3630.68,122.03,0.327179,31.51,1.02,2019-01-15
579,3706.05,129.07,0.333766,32.36,1.02,2019-01-14
580,3552.95,116.9,0.317863,30.33,1.02,2019-01-13
581,3661.3,125.97,0.3288,32.38,1.02,2019-01-12
582,3687.37,127.55,0.332904,32.33,1.02,2019-01-11
583,3678.92,128.63,0.332652,33.87,1.02,2019-01-10
584,4035.3,150.8,0.37089,38.99,1.02,2019-01-09
585,4030.85,150.36,0.365315,39.48,1.02,2019-01-08
586,4025.25,151.7,0.364347,37.81,1.01,2019-01-07
587,4076.63,157.75,0.368395,39.3,1.02,2019-01-06
588,3845.19,155.64,0.355275,34.94,1.02,2019-01-05
589,3857.72,154.58,0.356747,32.4,1.02,2019-01-04
590,3836.74,149.14,0.360224,32.03,1.02,2019-01-03
591,3943.41,155.05,0.375243,33.43,1.02,2019-01-02
592,3843.52,140.82,0.364771,31.98,1.02,2019-01-01
593,3742.7,133.37,0.352706,30.47,1.01,2018-12-31
594,3865.95,139.86,0.369581,31.98,1.02,2018-12-30
595,3820.41,138.02,0.367252,31.57,1.03,2018-12-29
596,3923.92,137.65,0.376852,32.51,1.02,2018-12-28
597,3654.83,116.58,0.34116199999999997,28.29,1.02,2018-12-27
598,3857.3,131.87,0.378693,30.99,1.02,2018-12-26
599,3815.49,129.84,0.380872,31.13,1.02,2018-12-25
600,4078.6,140.24,0.40679899999999997,33.2,1.02,2018-12-24
601,3998.98,130.77,0.37127,33.46,1.02,2018-12-23
602,4014.18,116.76,0.362308,31.86,1.02,2018-12-22
603,3896.54,109.5,0.35857,30.8,1.02,2018-12-21
604,4134.44,116.22,0.37819899999999995,32.82,1.02,2018-12-20
605,3745.95,101.27,0.351956,29.68,1.02,2018-12-19
606,3696.06,101.11,0.350162,30.14,1.01,2018-12-18
607,3545.86,95.13,0.328453,29.27,1.01,2018-12-17
608,3252.84,85.26,0.287929,25.6,1.01,2018-12-16
609,3236.76,84.44,0.285883,23.78,1.0,2018-12-15
610,3242.48,84.31,0.28879,23.46,1.0,2018-12-14
611,3313.68,86.54,0.300026,23.67,1.0,2018-12-13
612,3486.95,90.59,0.307323,24.49,1.01,2018-12-12
613,3424.59,88.95,0.301345,23.8,1.01,2018-12-11
614,3502.66,91.69,0.303766,24.62,1.02,2018-12-10
615,3614.23,95.14,0.31337,25.95,1.02,2018-12-09
616,3476.11,92.16,0.307269,24.86,1.02,2018-12-08
617,3419.94,93.29,0.30199699999999996,25.27,1.0,2018-12-07
618,3521.1,91.76,0.310936,26.94,0.998296,2018-12-06
619,3753.99,102.48,0.338242,29.3,0.992966,2018-12-05
620,3956.89,110.21,0.352231,31.19,1.0,2018-12-04
621,3894.13,108.93,0.348754,31.07,0.9965940000000001,2018-12-03
622,4139.88,116.39,0.367627,33.71,0.9983719999999999,2018-12-02
623,4214.67,118.64,0.372906,34.34,1.0,2018-12-01
624,4017.27,113.17,0.362455,32.06,0.991823,2018-11-30
625,4278.85,117.54,0.379562,33.8,0.9973770000000001,2018-11-29
626,4257.42,122.44,0.39055700000000004,34.63,0.9986219999999999,2018-11-28
627,3820.72,110.01,0.360163,31.07,0.98426,2018-11-27
628,3779.13,108.34,0.355451,29.41,0.9772430000000001,2018-11-26
629,4009.97,116.45,0.374551,30.89,0.9809690000000001,2018-11-25
630,3880.76,113.49,0.375336,29.22,0.980224,2018-11-24
631,4347.11,123.3,0.407428,32.16,0.98257,2018-11-23
632,4365.94,126.71,0.42608,32.2,0.998188,2018-11-22
633,4602.17,136.7,0.447651,34.67,0.987504,2018-11-21
634,4451.87,130.34,0.434726,33.04,0.968799,2018-11-20
635,4871.49,149.18,0.478166,36.64,0.9827299999999999,2018-11-19
636,5623.54,177.07,0.510473,42.33,0.992533,2018-11-18
637,5554.33,174.0,0.491654,41.93,0.9858690000000001,2018-11-17
638,5575.55,175.18,0.471609,42.46,0.9870270000000001,2018-11-16
639,5648.03,180.81,0.48170799999999997,43.95,0.982022,2018-11-15
640,5738.35,181.4,0.474372,43.61,0.9666440000000001,2018-11-14
641,6359.49,206.83,0.510112,49.7,0.985118,2018-11-13
642,6371.27,210.42,0.517165,50.65,0.9891479999999999,2018-11-12
643,6411.27,211.34,0.5059130000000001,51.36,0.9904620000000001,2018-11-11
644,6409.22,212.53,0.506698,52.4,0.99718,2018-11-10
645,6385.62,210.07,0.500668,51.9,0.9948319999999999,2018-11-09
646,6453.72,212.23,0.493508,52.37,0.994333,2018-11-08
647,6530.14,217.18,0.5357069999999999,54.19,0.9932700000000001,2018-11-07
648,6461.01,218.45,0.54908,55.95,0.9927959999999999,2018-11-06
649,6419.66,209.09,0.49741199999999997,53.55,0.9931760000000001,2018-11-05
650,6376.13,207.49,0.46269099999999996,53.61,0.988708,2018-11-04
651,6361.26,200.19,0.455667,50.97,0.999433,2018-11-03
652,6388.44,200.64,0.458685,51.33,0.993501,2018-11-02
653,6377.78,198.87,0.455722,50.27,0.99172,2018-11-01
654,6317.61,197.38,0.44838199999999995,49.44,0.988122,2018-10-31
655,6334.27,197.56,0.444759,49.24,0.9966709999999999,2018-10-30
656,6332.63,197.25,0.441514,49.07,0.996859,2018-10-29
657,6486.39,205.37,0.46240600000000004,51.94,0.998453,2018-10-28
658,6480.38,204.21,0.456348,51.93,0.9930969999999999,2018-10-27
659,6474.75,203.33,0.45928800000000003,52.1,0.9897889999999999,2018-10-26
660,6476.29,202.72,0.45805200000000007,52.23,0.988791,2018-10-25
661,6495.84,203.85,0.457237,52.52,0.988612,2018-10-24
662,6475.74,204.34,0.46205799999999997,52.54,0.9879620000000001,2018-10-23
663,6487.16,204.04,0.45310900000000004,52.2,0.9839979999999999,2018-10-22
664,6482.35,205.14,0.45669399999999993,52.92,0.983548,2018-10-21
665,6489.19,205.43,0.45915100000000003,53.36,0.9838309999999999,2018-10-20
666,6465.41,203.73,0.45417799999999997,53.02,0.987712,2018-10-19
667,6476.71,203.35,0.457725,52.53,0.980858,2018-10-18
668,6544.43,207.08,0.46819700000000003,53.67,0.971225,2018-10-17
669,6596.11,210.12,0.470253,54.07,0.975152,2018-10-16
670,6596.54,209.7,0.447316,54.88,0.980138,2018-10-15
671,6290.93,195.72,0.40328600000000003,52.19,0.9895700000000001,2018-10-14
672,6285.99,199.84,0.418878,53.45,0.9880459999999999,2018-10-13
673,6274.58,196.73,0.41911499999999996,53.55,0.994102,2018-10-12
674,6256.24,189.5,0.38313,51.23,0.9930260000000001,2018-10-11
675,6585.53,225.77,0.462387,57.98,0.993502,2018-10-10
676,6642.64,227.98,0.479857,58.71,0.9967790000000001,2018-10-09
677,6652.23,229.26,0.48975100000000005,59.41,0.995814,2018-10-08
678,6602.95,226.12,0.48203900000000005,58.16,0.996617,2018-10-07
679,6588.31,225.12,0.48808199999999996,57.84,0.9971770000000001,2018-10-06
680,6622.48,227.6,0.519026,58.77,0.995778,2018-10-05
681,6576.69,222.22,0.526606,58.28,0.996185,2018-10-04
682,6502.59,220.49,0.528162,57.48,0.998569,2018-10-03
683,6556.1,227.18,0.520837,59.71,0.999741,2018-10-02
684,6589.62,230.77,0.576461,60.21,0.997925,2018-10-01
685,6625.56,232.85,0.581572,61.14,1.0,2018-09-30
686,6601.96,231.64,0.571228,61.61,0.999602,2018-09-29
687,6644.13,222.4,0.539112,61.9,1.0,2018-09-28
688,6676.75,228.49,0.541381,62.98,0.997107,2018-09-27
689,6495.0,215.85,0.516308,57.4,1.0,2018-09-26
690,6446.47,218.51,0.526941,57.54,1.0,2018-09-25
691,6595.41,228.73,0.494712,57.97,1.0,2018-09-24
692,6710.63,244.33,0.570689,61.37,0.9995120000000001,2018-09-23
693,6721.98,240.48,0.5707979999999999,60.44,1.0,2018-09-22
694,6734.95,246.58,0.561462,60.72,0.9944280000000001,2018-09-21
695,6519.67,224.59,0.44991800000000004,56.63,1.0,2018-09-20
696,6398.54,209.97,0.32605300000000004,54.33,1.0,2018-09-19
697,6371.3,209.98,0.32186,54.1,1.0,2018-09-18
698,6281.2,197.88,0.272251,52.54,1.0,2018-09-17
699,6517.18,220.59,0.28116599999999997,56.97,1.0,2018-09-16
700,6543.2,223.07,0.282008,56.71,1.0,2018-09-15
701,6512.71,211.75,0.277159,56.58,1.0,2018-09-14
702,6517.31,211.35,0.28058299999999997,54.54,1.01,2018-09-13
703,6351.8,183.33,0.27008699999999997,51.66,1.0,2018-09-12
704,6321.2,185.07,0.26371,52.37,1.0,2018-09-11
705,6329.7,197.08,0.270321,54.6,1.0,2018-09-10
706,6300.86,196.92,0.27868000000000004,54.92,1.0,2018-09-09
707,6225.98,197.95,0.279333,53.24,1.0,2018-09-08
708,6467.07,217.2,0.291435,56.2,1.01,2018-09-07
709,6529.17,230.22,0.30271,57.49,1.0,2018-09-06
710,6792.83,232.33,0.28360100000000005,58.44,1.01,2018-09-05
711,7361.66,285.72,0.331652,67.71,0.999517,2018-09-04
712,7260.06,289.26,0.335961,65.37,0.998642,2018-09-03
713,7272.72,294.37,0.342523,65.65,0.9978389999999999,2018-09-02
714,7193.25,295.34,0.347721,65.95,0.996813,2018-09-01
715,7037.58,283.0,0.335332,61.93,1.0,2018-08-31
716,6978.23,284.11,0.335444,60.32,1.0,2018-08-30
717,7047.16,289.31,0.344803,61.77,1.0,2018-08-29
718,7096.28,296.5,0.351837,63.02,0.999395,2018-08-28
719,6884.64,285.6,0.336903,60.25,0.9978020000000001,2018-08-27
720,6707.26,275.2,0.323776,57.33,0.9992270000000001,2018-08-26
721,6763.19,279.65,0.32823,57.91,1.0,2018-08-25
722,6719.96,282.97,0.327606,57.93,1.0,2018-08-24
723,6534.88,277.1,0.32770900000000003,57.54,0.998976,2018-08-23
724,6376.71,271.34,0.319803,55.32,1.0,2018-08-22
725,6488.76,281.94,0.335177,56.35,1.0,2018-08-21
726,6308.53,274.32,0.319283,54.0,1.01,2018-08-20
727,6506.07,300.83,0.343978,57.94,1.0,2018-08-19
728,6423.76,295.81,0.3271,57.28,1.0,2018-08-18
729,6580.63,315.73,0.366676,61.51,0.997761,2018-08-17
730,6334.73,288.05,0.29243600000000003,55.36,1.0,2018-08-16
731,6308.52,282.36,0.282005,54.5,1.0,2018-08-15
732,6199.71,278.93,0.27427199999999996,54.56,0.9975430000000001,2018-08-14
733,6297.57,286.5,0.277466,56.85,1.0,2018-08-13
734,6322.69,319.57,0.29786999999999997,59.33,1.0,2018-08-12
735,6295.73,322.11,0.301262,58.36,1.01,2018-08-11
736,6184.71,334.18,0.32042600000000004,59.39,1.0,2018-08-10
737,6568.23,365.59,0.346771,63.98,1.0,2018-08-09
738,6305.8,356.61,0.331944,62.49,1.0,2018-08-08
739,6753.12,380.22,0.381006,68.17,1.0,2018-08-07
740,6951.8,406.66,0.41408100000000003,73.89,1.0,2018-08-06
741,7068.48,410.52,0.433638,74.59,0.999347,2018-08-05
742,7032.85,407.25,0.42850699999999997,73.2,0.998505,2018-08-04
743,7434.39,418.26,0.440571,77.54,0.9990950000000001,2018-08-03
744,7567.15,412.62,0.43025399999999997,76.14,1.0,2018-08-02
745,7624.91,420.75,0.445852,77.86,0.999409,2018-08-01
746,7780.44,433.87,0.435225,79.7,0.9995069999999999,2018-07-31
747,8180.48,457.08,0.446107,82.85,0.9989100000000001,2018-07-30
748,8218.46,466.67,0.45330600000000004,84.08,0.998919,2018-07-29
749,8192.15,466.9,0.453667,83.62,0.9978870000000001,2018-07-28
750,8165.01,469.67,0.453635,84.46,0.9971180000000001,2018-07-27
751,7951.58,464.04,0.44992,84.03,0.997951,2018-07-26
752,8181.39,472.49,0.459829,86.28,0.998791,2018-07-25
753,8424.27,479.37,0.45762299999999995,89.29,0.996505,2018-07-24
754,7711.11,450.85,0.445276,82.43,0.9974959999999999,2018-07-23
755,7418.49,459.66,0.44931099999999996,83.16,0.999843,2018-07-22
756,7419.29,462.44,0.45541000000000004,84.46,1.0,2018-07-21
757,7354.13,450.7,0.44699399999999995,82.75,1.0,2018-07-20
758,7466.86,469.62,0.476433,86.67,0.998088,2018-07-19
759,7370.78,480.51,0.486389,86.96,1.0,2018-07-18
760,7321.04,501.0,0.505587,89.81,1.0,2018-07-17
761,6741.75,480.66,0.483401,84.6,0.9991389999999999,2018-07-16
762,6359.64,449.85,0.44589399999999996,78.94,0.998352,2018-07-15
763,6276.12,436.09,0.439271,76.72,1.0,2018-07-14
764,6238.05,434.03,0.438741,76.94,1.0,2018-07-13
765,6228.81,430.07,0.43536400000000003,76.81,0.9990700000000001,2018-07-12
766,6394.71,446.52,0.450233,78.7,1.0,2018-07-11
767,6329.95,434.42,0.445042,76.08,1.0,2018-07-10
768,6741.75,476.68,0.47426999999999997,80.86,1.01,2018-07-09
769,6773.88,489.12,0.477749,82.4,1.0,2018-07-08
770,6856.93,491.66,0.49247700000000005,86.2,1.01,2018-07-07
771,6673.5,474.01,0.47915100000000005,83.38,1.0,2018-07-06
772,6639.14,474.41,0.481625,83.76,1.01,2018-07-05
773,6597.55,467.32,0.490043,85.49,0.999195,2018-07-04
774,6529.59,464.2,0.48522299999999996,85.1,1.0,2018-07-03
775,6614.18,475.35,0.486122,85.26,0.998859,2018-07-02
776,6385.82,453.92,0.461358,80.24,0.998821,2018-07-01
777,6404.0,455.18,0.46624499999999997,81.37,0.999192,2018-06-30
778,6218.3,436.01,0.45308000000000004,78.77,1.0,2018-06-29
779,5903.44,422.36,0.44845799999999997,74.93,0.997193,2018-06-28
780,6157.13,442.36,0.47036999999999995,80.66,0.997935,2018-06-27
781,6093.67,432.77,0.45600100000000005,76.87,1.0,2018-06-26
782,6249.18,460.31,0.481753,81.83,1.0,2018-06-25
783,6173.23,457.67,0.47738,80.78,1.01,2018-06-24
784,6162.48,474.52,0.491284,82.6,1.0,2018-06-23
785,6083.69,465.82,0.486947,85.08,1.0,2018-06-22
786,6729.74,527.37,0.534775,96.93,1.0,2018-06-21
787,6776.55,536.27,0.5392859999999999,97.99,0.9988290000000001,2018-06-20
788,6769.94,537.96,0.549621,98.84,1.0,2018-06-19
789,6734.82,518.89,0.537495,98.82,1.0,2018-06-18
790,6499.27,500.45,0.528216,96.1,1.01,2018-06-17
791,6550.16,499.64,0.534784,97.58,1.0,2018-06-16
792,6456.58,491.0,0.5377069999999999,96.68,1.01,2018-06-15
793,6675.35,519.74,0.5613060000000001,101.15,1.0,2018-06-14
794,6349.9,477.49,0.534663,94.08,1.0,2018-06-13
795,6582.36,496.84,0.562933,100.75,1.0,2018-06-12
796,6906.92,533.28,0.604066,107.52,1.0,2018-06-11
797,6786.02,526.48,0.588126,107.04,0.998215,2018-06-10
798,7531.98,597.56,0.659755,117.74,1.01,2018-06-09
799,7624.92,601.08,0.674343,120.08,1.0,2018-06-08
800,7678.24,605.19,0.678128,121.43,0.99875,2018-06-07
801,7653.98,607.12,0.674797,121.18,1.0,2018-06-06
802,7633.76,609.3,0.6770149999999999,121.7,1.0,2018-06-05
803,7514.47,592.98,0.661425,119.9,1.0,2018-06-04
804,7720.25,618.33,0.671205,125.5,1.0,2018-06-03
805,7643.45,591.81,0.643451,123.31,0.9935299999999999,2018-06-02
806,7541.45,580.04,0.623364,119.92,1.0,2018-06-01
807,7494.17,577.65,0.612622,118.07,0.9980030000000001,2018-05-31
808,7406.52,559.59,0.605817,117.53,0.999727,2018-05-30
809,7472.59,565.39,0.601241,119.57,1.0,2018-05-29
810,7135.99,516.04,0.552299,111.6,1.0,2018-05-28
811,7368.22,572.67,0.607881,117.99,0.999182,2018-05-27
812,7355.88,587.28,0.612708,118.28,0.99989,2018-05-26
813,7480.14,586.73,0.611001,119.44,1.0,2018-05-25
814,7587.34,601.76,0.631997,122.61,0.998818,2018-05-24
815,7557.82,583.59,0.599594,119.31,1.0,2018-05-23
816,8041.78,647.74,0.645567,128.68,1.0,2018-05-22
817,8418.99,699.22,0.6815869999999999,134.51,1.0,2018-05-21
818,8513.25,715.37,0.700244,139.7,0.999117,2018-05-20
819,8247.18,696.53,0.676713,135.32,1.0,2018-05-19
820,8250.97,694.37,0.680294,136.06,1.0,2018-05-18
821,8094.32,672.66,0.6673100000000001,132.77,1.0,2018-05-17
822,8368.83,707.05,0.7140810000000001,139.27,0.99995,2018-05-16
823,8510.38,708.87,0.698588,139.88,1.0,2018-05-15
824,8716.79,730.55,0.740898,147.71,1.0,2018-05-14
825,8723.94,733.5,0.745748,144.59,1.0,2018-05-13
826,8504.89,686.05,0.696735,141.88,1.0,2018-05-12
827,8441.49,679.59,0.684948,137.12,1.0,2018-05-11
828,9043.94,727.28,0.7582369999999999,149.87,1.0,2018-05-10
829,9325.18,752.28,0.8020430000000001,157.05,1.0,2018-05-09
830,9234.82,752.86,0.81397,159.62,1.0,2018-05-08
831,9373.01,753.72,0.832641,164.88,0.997237,2018-05-07
832,9654.8,792.31,0.871424,171.8,0.997202,2018-05-06
833,9858.15,816.12,0.9051030000000001,177.76,0.9962840000000001,2018-05-05
834,9700.76,785.62,0.895442,168.79,0.998561,2018-05-04
835,9743.86,779.54,0.884466,161.46,0.997973,2018-05-03
836,9235.92,687.15,0.859094,151.58,0.9974639999999999,2018-05-02
837,9119.01,673.61,0.841407,148.49,1.0,2018-05-01
838,9240.55,669.92,0.837938,148.48,0.998919,2018-04-30
839,9419.08,688.88,0.872778,153.63,0.998016,2018-04-29
840,9348.48,683.68,0.8638040000000001,152.3,0.9993350000000001,2018-04-28
841,8987.05,647.03,0.8138850000000001,145.9,1.0,2018-04-27
842,9281.51,662.81,0.8524139999999999,153.68,0.9996139999999999,2018-04-26
843,8845.74,615.42,0.800607,144.76,0.991809,2018-04-25
844,9697.5,708.16,0.934781,165.78,1.0,2018-04-24
845,8930.88,642.55,0.876657,152.25,0.9978469999999999,2018-04-23
846,8802.46,621.86,0.8699950000000001,146.77,0.9961959999999999,2018-04-22
847,8895.58,605.4,0.8731030000000001,148.93,0.999014,2018-04-21
848,8845.83,615.72,0.924465,155.54,0.998338,2018-04-20
849,8294.31,567.89,0.791976,146.3,0.997185,2018-04-19
850,8163.42,524.79,0.708932,140.0,0.997609,2018-04-18
